threatTypes,tags,name,description,confidence,revoked,validFrom,validUntil,tlpLevel,severity,observableType,observableValue
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907179,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,pentsweser.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907180,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,124967719.ujsd.normmavec.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907181,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,url,pogfhryet.com/edfh.kerfq/#no-reply@microsoft.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907182,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,carlssbad.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907183,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,gsuouyty.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907184,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,1742965301.ujsd.setmakersl.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907185,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,165175575.ujsd.sazmath.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907186,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,beinsmter.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907187,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,443577567.ujsd.iotryfuty.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907188,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,shadain.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907189,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,9725332.ujsd.brepeme.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907190,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,carrtwright.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907191,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,normmavec.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907192,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,926765708.ujsd.kurvuty.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907193,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,1007183231.ujsd.gsuouyty.com
Phishing,"[DTI article Franken-phish,Phishing,https://prod.southcentralus.ti.trafficmanager.net/articles/50907106]",DTI Article - Franken-phish,Entity appears in MDTI article Franken-phish read more about it at MDTI https://prod.southcentralus.ti.trafficmanager.net/articles/50907194,100,,2022-07-11T19:30:23.868Z,2023-01-08T00:29:56.749Z,white,5,domain-name,1487424390.ujsd.conncorrd.com
